price,brand,model,year,title_status,mileage,color,state,country,condition
2800,jaguar,doors,2019,clean vehicle,20849.0,black,florida, usa,22 hours left
0,chevrolet,door,2008,salvage insurance,159266.0,gray,california, usa,19 hours left
8850,ford,door,2015,clean vehicle,143818.0,black,georgia, usa,2 days left
18712,ford,f-150,2017,clean vehicle,67347.0,black,michigan, usa,20 hours left
0,ford,pickup,2009,salvage insurance,180364.0,blue,tennessee, usa,2 days left
0,ford,door,2009,salvage insurance,184889.0,black,illinois, usa,17 hours left
6300,gmc,mpv,2017,clean vehicle,117400.0,blue,virginia, usa,17 hours left
2220,heartland,country,2010,clean vehicle,1.0,white,pennsylvania, usa,7 days left
6930,jeep,mpv,2019,clean vehicle,47798.0,red,florida, usa,22 hours left
25,chevrolet,door,2008,salvage insurance,130623.0,white,california, usa,8 days left
3440,ford,door,2015,clean vehicle,124542.0,white,georgia, usa,2 days left
50412,ford,door,2017,clean vehicle,47129.0,black,michigan, usa,2 days left
25,ford,pickup,1994,salvage insurance,206162.0,white,georgia, usa,2 days left
950,ford,pk,2001,salvage insurance,229886.0,red,illinois, usa,17 hours left
9270,gmc,mpv,2017,clean vehicle,19490.0,gray,virginia, usa,17 hours left
11380,jeep,mpv,2019,clean vehicle,12038.0,black,michigan, usa,2 days left
5350,hyundai,mpv,2019,clean vehicle,43536.0,blue,florida, usa,22 hours left
2725,chevrolet,door,2004,salvage insurance,308451.0,black,south carolina, usa,2 days left
3790,ford,door,2015,clean vehicle,100893.0,gray,georgia, usa,2 days left
40514,ford,door,2017,clean vehicle,90304.0,white,michigan, usa,20 hours left
0,ford,door,1997,salvage insurance,146912.0,green,wisconsin, usa,2 days left
0,ford,door,1998,salvage insurance,131367.0,white,illinois, usa,17 hours left
9190,gmc,mpv,2017,clean vehicle,31394.0,gray,virginia, usa,17 hours left
10330,infiniti,mpv,2019,clean vehicle,25933.0,gray,florida, usa,22 hours left
1000,acura,door,2008,salvage insurance,118250.0,gray,michigan, usa,2 days left
2925,bmw,door,2013,salvage insurance,46060.0,white,florida, usa,2 days left
3830,ford,door,2015,clean vehicle,50593.0,gold,georgia, usa,2 days left
43402,ford,door,2017,clean vehicle,62387.0,blue,michigan, usa,2 days left
1025,gmc,door,2009,salvage insurance,169634.0,black,michigan, usa,2 days left
17200,honda,van,2016,clean vehicle,72527.0,gray,new jersey, usa,2 hours left
54680,harley-davidson,road/street,2016,clean vehicle,9502.0,black,virginia, usa,18 hours left
6940,honda,door,2010,clean vehicle,217290.0,no_color,pennsylvania, usa,3 days left
13080,infiniti,mpv,2019,clean vehicle,17243.0,gray,florida, usa,22 hours left
25,chevrolet,door,2007,salvage insurance,194903.0,gray,virginia, usa,2 days left
10630,ford,door,2015,clean vehicle,82899.0,white,georgia, usa,2 days left
43009,ford,door,2017,clean vehicle,76418.0,white,michigan, usa,2 days left
25,gmc,door,2003,salvage insurance,138441.0,white,michigan, usa,2 days left
4600,ford,pickup,2006,salvage insurance,240740.0,brown,mississippi, usa,8 days left
4950,honda,mpv,2016,clean vehicle,71404.0,black,virginia, usa,17 hours left
3760,hyundai,doors,2019,clean vehicle,30382.0,silver,florida, usa,22 hours left
3900,acura,door,2009,clean vehicle,179389.0,black,texas, usa,2 hours left
0,cadillac,coupe,2000,salvage insurance,105169.0,white,virginia, usa,9 days left
3830,ford,door,2015,clean vehicle,82534.0,silver,georgia, usa,2 days left
53500,ford,door,2017,clean vehicle,55732.0,white,michigan, usa,20 hours left
25,ford,door,2010,salvage insurance,198596.0,gray,michigan, usa,2 days left
25,ford,door,1998,salvage insurance,300021.0,brown,arkansas, usa,17 hours left
6240,honda,door,2015,clean vehicle,83623.0,silver,virginia, usa,2 days left
4150,jeep,door,2014,clean vehicle,108895.0,white,new york, usa,2 days left
25,jeep,door,1999,salvage insurance,226972.0,black,florida, usa,16 hours left
61200,bmw,series,2020,clean vehicle,7509.0,black,california, usa,7 days left
0,buick,door,2006,salvage insurance,137464.0,blue,virginia, usa,9 days left
13500,bmw,series,2014,clean vehicle,33542.0,blue,new jersey, usa,2 days left
6490,ford,door,2015,clean vehicle,74754.0,black,georgia, usa,2 days left
51502,ford,door,2017,clean vehicle,27661.0,black,michigan, usa,2 days left
250,ford,door,2010,salvage insurance,115241.0,white,michigan, usa,2 days left
25,ford,door,1984,salvage insurance,41577.0,white,arkansas, usa,17 hours left
8160,honda,van,2015,clean vehicle,109027.0,gray,virginia, usa,2 days left
7770,jeep,door,2014,clean vehicle,72732.0,gray,new york, usa,2 days left
200,jeep,door,2001,salvage insurance,126400.0,green,maryland, usa,16 hours left
25,audi,door,2008,salvage insurance,177422.0,black,texas, usa,17 hours left
0,chevrolet,door,1995,salvage insurance,274706.0,green,arizona, usa,2 days left
1825,bmw,coupe,2008,salvage insurance,77984.0,white,georgia, usa,2 days left
39800,bmw,series,2017,clean vehicle,23177.0,blue,california, usa,21 hours left
9210,ford,door,2015,clean vehicle,26911.0,silver,georgia, usa,2 days left
58500,ford,srw,2019,clean vehicle,21527.0,blue,washington, usa,21 hours left
125,ford,door,2014,salvage insurance,56461.0,silver,michigan, usa,2 days left
3960,honda,door,2015,clean vehicle,95128.0,white,virginia, usa,2 days left
5998,hyundai,doors,2014,clean vehicle,122975.0,phantom black,new york, usa,5 days left
3700,honda,doors,2014,clean vehicle,162824.0,blue,new york, usa,2 days left
0,kia,wagon,2008,salvage insurance,148463.0,silver,indiana, usa,16 hours left
0,audi,door,2005,salvage insurance,181896.0,black,california, usa,19 hours left
0,bmw,door,2000,salvage insurance,216657.0,gray,utah, usa,2 days left
5000,gmc,door,2012,clean vehicle,140339.0,black,utah, usa,19 hours left
15050,infiniti,mpv,2019,clean vehicle,26786.0,white,texas, usa,17 hours left
3960,hyundai,doors,2019,clean vehicle,35623.0,red,ohio, usa,2 days left
36300,lincoln,nautilus,2019,clean vehicle,14541.0,black,california, usa,1 days left
55600,lexus,gx,2020,clean vehicle,8186.0,silver,florida, usa,2 days left
2630,nissan,doors,2018,clean vehicle,36739.0,gray,california, usa,20 hours left
5690,nissan,mpv,2017,clean vehicle,42616.0,blue,new jersey, usa,17 hours left
19500,audi,q5,2017,clean vehicle,65833.0,blue,texas, usa,3 days left
450,chevrolet,coupe,2008,salvage insurance,123515.0,yellow,minnesota, usa,2 days left
20400,cadillac,door,2015,clean vehicle,36122.0,white,wisconsin, usa,2 days left
4320,chevrolet,door,2011,clean vehicle,88359.0,brown,florida, usa,22 hours left
33001,ford,f-150,2017,clean vehicle,35905.0,gray,michigan, usa,2 days left
10000,ford,door,2017,salvage insurance,35747.0,red,arkansas, usa,17 hours left
0,ford,door,2004,salvage insurance,167011.0,red,maryland, usa,16 hours left
5790,gmc,door,2012,clean vehicle,105020.0,white,utah, usa,19 hours left
14750,infiniti,mpv,2019,clean vehicle,11047.0,black,texas, usa,17 hours left
4010,hyundai,doors,2019,clean vehicle,31233.0,silver,ohio, usa,2 days left
40000,mercedes-benz,gle,2019,clean vehicle,19427.0,white,california, usa,1 days left
13000,kia,sportage,2017,clean vehicle,71991.0,silver,new jersey, usa,2 hours left
3550,nissan,doors,2018,clean vehicle,29043.0,blue,california, usa,20 hours left
3040,nissan,doors,2017,clean vehicle,36064.0,gray,new jersey, usa,17 hours left
0,chevrolet,coupe,2008,salvage insurance,270080.0,yellow,illinois, usa,17 hours left
36400,audi,5,2015,clean vehicle,47213.0,black,wisconsin, usa,2 days left
4480,ford,door,2011,clean vehicle,116480.0,black,florida, usa,23 hours left
31003,ford,door,2017,clean vehicle,72084.0,red,michigan, usa,20 hours left
75,ford,pickup,2001,salvage insurance,295780.0,gold,arkansas, usa,17 hours left
8850,gmc,door,2011,clean vehicle,148035.0,white,utah, usa,19 hours left
14750,infiniti,mpv,2019,clean vehicle,11396.0,white,texas, usa,17 hours left
4690,hyundai,mpv,2019,clean vehicle,33785.0,silver,ohio, usa,2 days left
23000,land,sport,2018,clean vehicle,20103.0,black,california, usa,1 days left
46900,land,discovery,2018,clean vehicle,32387.0,black,florida, usa,2 days left
10740,mercedes-benz,doors,2018,clean vehicle,48140.0,white,california, usa,20 hours left
3160,nissan,doors,2017,clean vehicle,34861.0,gray,new jersey, usa,17 hours left
0,chevrolet,door,2006,salvage insurance,268040.0,silver,texas, usa,17 hours left
3450,chrysler,door,2011,clean vehicle,114119.0,gold,florida, usa,22 hours left
27102,ford,f-150,2017,clean vehicle,34165.0,red,michigan, usa,2 days left
500,gmc,door,2018,salvage insurance,27442.0,black,arkansas, usa,17 hours left
5100,gmc,door,2011,clean vehicle,144792.0,white,utah, usa,19 hours left
15010,infiniti,mpv,2019,clean vehicle,11394.0,beige,texas, usa,17 hours left
5800,jeep,mpv,2019,clean vehicle,30546.0,silver,ohio, usa,2 days left
23200,land,sport,2018,clean vehicle,23745.0,black,california, usa,1 days left
8000,hyundai,door,2015,clean vehicle,88274.0,red,pennsylvania, usa,7 days left
3390,nissan,doors,2018,clean vehicle,38349.0,gray,california, usa,20 hours left
3140,nissan,doors,2017,clean vehicle,30142.0,white,new jersey, usa,17 hours left
25,chevrolet,door,2007,salvage insurance,267834.0,black,texas, usa,17 hours left
15000,bmw,door,2014,clean vehicle,44730.0,silver,illinois, usa,21 hours left
10440,chevrolet,cab,2011,clean vehicle,92476.0,blue,florida, usa,23 hours left
23911,ford,f-150,2017,clean vehicle,25698.0,black,michigan, usa,20 hours left
25,ford,pk,2010,salvage insurance,155242.0,gray,oklahoma, usa,17 hours left
21400,gmc,acadia,2018,clean vehicle,54332.0,gray,new jersey, usa,2 hours left
5380,gmc,cab,2011,clean vehicle,119215.0,white,utah, usa,19 hours left
11000,jeep,mpv,2019,clean vehicle,8930.0,red,michigan, usa,2 days left
4950,jeep,mpv,2019,clean vehicle,46985.0,silver,ohio, usa,2 days left
22500,land,sport,2018,clean vehicle,30220.0,black,california, usa,2 days left
30300,maserati,ghibli,2017,clean vehicle,37021.0,black,florida, usa,2 days left
2630,nissan,doors,2018,clean vehicle,43152.0,white,california, usa,20 hours left
3140,nissan,doors,2017,clean vehicle,34318.0,silver,new jersey, usa,17 hours left
2300,chevrolet,door,2011,salvage insurance,88287.0,white,arkansas, usa,17 hours left
4310,chevrolet,door,2011,clean vehicle,105486.0,black,florida, usa,22 hours left
26012,ford,door,2017,clean vehicle,19850.0,black,michigan, usa,20 hours left
75,ford,door,2014,salvage insurance,116535.0,silver,oklahoma, usa,17 hours left
48500,gmc,1500,2019,clean vehicle,15777.0,black,pennsylvania, usa,1 days left
3330,gmc,mpv,2009,clean vehicle,87448.0,white,utah, usa,19 hours left
11200,jeep,mpv,2019,clean vehicle,8395.0,yellow,michigan, usa,2 days left
4730,hyundai,mpv,2019,clean vehicle,30121.0,red,ohio, usa,2 days left
24900,mercedes-benz,glc,2018,clean vehicle,33687.0,white,california, usa,1 days left
29400,mercedes-benz,e-class,2017,clean vehicle,37561.0,blue,florida, usa,2 days left
8350,nissan,cab,2018,clean vehicle,32256.0,gray,california, usa,20 hours left
475,peterbilt,truck,2012,salvage insurance,902041.0,gold,florida, usa,17 hours left
3210,nissan,doors,2017,clean vehicle,25255.0,black,new jersey, usa,17 hours left
25,chevrolet,van,2006,salvage insurance,165327.0,white,arkansas, usa,17 hours left
4200,chevrolet,cutaway,2006,clean vehicle,118009.0,white,wisconsin, usa,21 hours left
8430,chevrolet,utility,2011,clean vehicle,114547.0,black,florida, usa,22 hours left
25503,ford,f-150,2017,clean vehicle,18647.0,black,michigan, usa,9 minutes
0,ford,pickup,1996,salvage insurance,252588.0,red,oklahoma, usa,17 hours left
26000,gmc,limited,2019,clean vehicle,16669.0,black,pennsylvania, usa,1 days left
3900,honda,doors,2017,clean vehicle,47970.0,blue,virginia, usa,2 days left
11200,jeep,mpv,2019,clean vehicle,12905.0,gray,michigan, usa,2 days left
8610,jeep,mpv,2019,clean vehicle,22123.0,silver,ohio, usa,2 days left
28000,mercedes-benz,gle,2018,clean vehicle,40780.0,white,california, usa,1 days left
84900,mercedes-benz,sl-class,2017,clean vehicle,25302.0,silver,florida, usa,2 days left
10840,lexus,mpv,2017,clean vehicle,36596.0,black,california, usa,20 hours left
100,peterbilt,truck,2012,salvage insurance,0.0,blue,florida, usa,17 hours left
11050,ram,door,2017,clean vehicle,30421.0,white,new jersey, usa,17 hours left
0,chevrolet,door,2012,salvage insurance,134938.0,orange,oklahoma, usa,17 hours left
1000,chevrolet,door,2005,clean vehicle,135675.0,gray,wisconsin, usa,21 hours left
3570,dodge,door,2015,clean vehicle,17355.0,black,georgia, usa,2 days left
25001,ford,door,2017,clean vehicle,27773.0,gray,michigan, usa,2 days left
0,ford,door,2010,salvage insurance,86841.0,silver,oklahoma, usa,17 hours left
5630,gmc,mpv,2017,clean vehicle,58366.0,black,virginia, usa,2 days left
11100,jeep,mpv,2019,clean vehicle,11229.0,white,michigan, usa,2 days left
4650,hyundai,mpv,2019,clean vehicle,27492.0,white,ohio, usa,2 days left
0,lincoln,door,2005,salvage insurance,89705.0,green,minnesota, usa,17 hours left
3820,nissan,mpv,2016,clean vehicle,41654.0,blue,california, usa,20 hours left
0,peterbilt,truck,2009,salvage insurance,982486.0,blue,florida, usa,17 hours left
2900,nissan,doors,2017,clean vehicle,31954.0,gray,new jersey, usa,17 hours left
50,chevrolet,door,2008,salvage insurance,172102.0,blue,texas, usa,17 hours left
5100,chevrolet,pickup,2004,clean vehicle,173321.0,gray,wisconsin, usa,21 hours left
4700,dodge,door,2015,clean vehicle,93423.0,red,georgia, usa,2 days left
29502,ford,f-150,2017,clean vehicle,14053.0,red,michigan, usa,2 days left
0,ford,door,2008,salvage insurance,145483.0,red,oklahoma, usa,17 hours left
6160,honda,door,2017,clean vehicle,25956.0,white,virginia, usa,2 days left
10910,jeep,mpv,2019,clean vehicle,12253.0,red,michigan, usa,2 days left
3440,hyundai,doors,2019,clean vehicle,34895.0,gray,ohio, usa,2 days left
16000,mazda,cx-3,2016,clean vehicle,47753.0,gray,florida, usa,2 days left
3810,kia,door,2016,clean vehicle,39408.0,black,california, usa,20 hours left
1025,peterbilt,truck,2010,salvage insurance,1017936.0,color:,georgia, usa,17 hours left
3020,nissan,doors,2017,clean vehicle,33599.0,white,new jersey, usa,17 hours left
0,chevrolet,door,2003,salvage insurance,194673.0,gray,texas, usa,17 hours left
2000,chevrolet,pickup,2003,clean vehicle,507985.0,red,wisconsin, usa,21 hours left
3870,ford,door,2010,clean vehicle,185983.0,white,florida, usa,22 hours left
24811,ford,door,2017,clean vehicle,28464.0,red,michigan, usa,21 hours left
75,ford,door,2007,salvage insurance,154989.0,blue,oklahoma, usa,17 hours left
5420,honda,doors,2017,clean vehicle,16702.0,black,virginia, usa,2 days left
11100,jeep,mpv,2019,clean vehicle,11449.0,yellow,michigan, usa,2 days left
4750,hyundai,mpv,2019,clean vehicle,25847.0,gray,ohio, usa,2 days left
17900,mercedes-benz,door,2015,clean vehicle,49772.0,gray,florida, usa,2 days left
3800,nissan,door,2015,clean vehicle,83915.0,black,california, usa,20 hours left
3160,nissan,doors,2017,clean vehicle,40306.0,silver,new jersey, usa,17 hours left
25,chevrolet,pickup,2010,salvage insurance,149189.0,white,colorado, usa,17 hours left
1200,chevrolet,door,2001,clean vehicle,149543.0,red,wisconsin, usa,21 hours left
6470,chevrolet,coupe,2010,clean vehicle,69622.0,yellow,florida, usa,22 hours left
26400,ford,door,2017,clean vehicle,36295.0,red,michigan, usa,19 hours left
0,gmc,door,1993,salvage insurance,0.0,light blue,colorado, usa,18 hours left
32500,gmc,2500hd,2018,clean vehicle,14856.0,blue,pennsylvania, usa,1 days left
6900,honda,mpv,2017,clean vehicle,44129.0,brown,minnesota, usa,18 hours left
11030,jeep,mpv,2019,clean vehicle,10861.0,yellow,michigan, usa,2 days left
3460,hyundai,door,2012,clean vehicle,142106.0,white,mississippi, usa,2 days left
18000,mercedes-benz,door,2015,clean vehicle,82411.0,black,florida, usa,2 days left
3250,hyundai,door,2015,clean vehicle,111612.0,gray,california, usa,20 hours left
3210,nissan,doors,2017,clean vehicle,35251.0,gray,new jersey, usa,17 hours left
13200,chevrolet,door,2017,clean vehicle,50408.0,black,pennsylvania, usa,2 days left
27705,ford,f-150,2019,clean vehicle,15630.0,gray,michigan, usa,19 hours left
7200,chevrolet,door,2017,clean vehicle,53273.0,black,pennsylvania, usa,2 days left
28714,ford,f-150,2019,clean vehicle,14786.0,white,michigan, usa,19 hours left
11200,chevrolet,door,2017,clean vehicle,85315.0,white,pennsylvania, usa,2 days left
27502,ford,f-150,2019,clean vehicle,16146.0,gray,michigan, usa,1 minutes
11900,chevrolet,door,2017,clean vehicle,76211.0,blue,pennsylvania, usa,2 days left
29314,ford,f-150,2019,clean vehicle,15265.0,gray,michigan, usa,19 hours left
11200,chevrolet,door,2017,clean vehicle,79965.0,silver,pennsylvania, usa,2 days left
27002,ford,f-150,2019,clean vehicle,16059.0,gray,michigan, usa,1 minutes
13200,chevrolet,door,2017,clean vehicle,62739.0,black,pennsylvania, usa,2 days left
28214,ford,f-150,2019,clean vehicle,15569.0,white,michigan, usa,19 hours left
12700,chevrolet,door,2017,clean vehicle,58932.0,black,pennsylvania, usa,2 days left
29900,ford,f-150,2019,clean vehicle,17488.0,white,michigan, usa,2 days left
12700,chevrolet,door,2017,clean vehicle,60733.0,black,pennsylvania, usa,2 days left
27202,ford,f-150,2019,clean vehicle,18550.0,red,michigan, usa,1 minutes
13500,chevrolet,impala,2018,clean vehicle,53194.0,white,new jersey, usa,7 hours left
27705,ford,f-150,2019,clean vehicle,17644.0,silver,michigan, usa,19 hours left
14700,chevrolet,van,2016,clean vehicle,34454.0,white,pennsylvania, usa,2 days left
29900,ford,f-150,2019,clean vehicle,17684.0,white,michigan, usa,2 days left
4500,chevrolet,door,2015,clean vehicle,83279.0,gray,pennsylvania, usa,21 hours left
27705,ford,f-150,2019,clean vehicle,16600.0,silver,michigan, usa,19 hours left
8000,chevrolet,door,2015,clean vehicle,107971.0,gray,pennsylvania, usa,21 hours left
